date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-06-04,The Bronx,89.412017167382,34.8148148148148,26.1363636363636,6.9811320754717,89.412017167382,Moderate
2020-07-23,The Bronx,125.892703862661,27.4074074074074,29.5454545454546,,125.892703862661,Unhealthy for Sensitive Populations
2020-08-25,The Bronx,102.287553648069,26.7592592592593,27.2727272727273,,102.287553648069,Unhealthy for Sensitive Populations
2020-01-04,The Bronx,140.914163090129,1.48148148148148,77.2727272727273,21.6981132075472,140.914163090129,Unhealthy for Sensitive Populations
2020-05-03,The Bronx,87.2660944206009,29.6296296296296,25,8.49056603773585,87.2660944206009,Moderate
2020-10-30,The Bronx,70.0987124463519,14.0740740740741,26.1363636363636,,70.0987124463519,Moderate
2020-01-25,The Bronx,72.2446351931331,21.5740740740741,25,12.6415094339623,72.2446351931331,Moderate
2020-07-08,The Bronx,67.9527896995708,15.5555555555556,25,,67.9527896995708,Moderate
2020-09-26,The Bronx,80.8283261802575,16.2962962962963,34.0909090909091,,80.8283261802575,Moderate
2020-09-17,The Bronx,95.8497854077253,15.5555555555556,29.5454545454546,,95.8497854077253,Moderate
2020-10-05,The Bronx,74.3905579399142,22.3148148148148,,,74.3905579399142,Moderate
2020-03-07,The Bronx,74.3905579399142,23.7037037037037,25,9.52830188679245,74.3905579399142,Moderate
2020-03-09,The Bronx,121.600858369099,23.7037037037037,42.0454545454546,22.0754716981132,121.600858369099,Unhealthy for Sensitive Populations
2020-04-07,The Bronx,63.6609442060086,28.8888888888889,19.3181818181818,9.81132075471698,63.6609442060086,Moderate
2020-06-09,The Bronx,100.141630901288,40.7407407407407,25,,100.141630901288,Unhealthy for Sensitive Populations
2020-06-19,The Bronx,48.6394849785408,16.2962962962963,17.0454545454545,,48.6394849785408,Good
2020-01-15,The Bronx,132.330472103004,4.44444444444444,44.3181818181818,19.7169811320755,132.330472103004,Unhealthy for Sensitive Populations
2020-07-07,The Bronx,67.9527896995708,27.4074074074074,22.7272727272727,,67.9527896995708,Moderate
2020-07-10,The Bronx,37.9098712446352,12.5925925925926,12.5,4.52830188679245,37.9098712446352,Good
2020-08-10,The Bronx,136.622317596567,24.4444444444444,35.2272727272727,,136.622317596567,Unhealthy for Sensitive Populations
2020-08-17,The Bronx,70.0987124463519,20.7407407407407,20.4545454545455,,70.0987124463519,Moderate
2020-10-08,The Bronx,52.931330472103,18.5185185185185,,,52.931330472103,Moderate
2020-11-06,The Bronx,100.141630901288,9.62962962962963,44.3181818181818,,100.141630901288,Unhealthy for Sensitive Populations
2020-02-04,The Bronx,153.789699570815,2.96296296296296,75,36.1320754716981,153.789699570815,Unhealthy
2020-04-17,The Bronx,76.5364806866953,26.0185185185185,22.7272727272727,11.4150943396226,76.5364806866953,Moderate
2020-04-26,The Bronx,57.2231759656652,28.8888888888889,19.3181818181818,7.54716981132076,57.2231759656652,Moderate
2020-06-20,The Bronx,102.287553648069,19.2592592592593,27.2727272727273,,102.287553648069,Unhealthy for Sensitive Populations
2020-08-15,The Bronx,76.5364806866953,20.7407407407407,27.2727272727273,,76.5364806866953,Moderate
2020-01-11,The Bronx,134.476394849785,15.5555555555556,32.9545454545455,19.2452830188679,134.476394849785,Unhealthy for Sensitive Populations
2020-02-05,The Bronx,74.3905579399142,19.2592592592593,39.7727272727273,21.7924528301887,74.3905579399142,Moderate
2020-02-23,The Bronx,128.038626609442,13.4259259259259,,,128.038626609442,Unhealthy for Sensitive Populations
2020-09-07,The Bronx,61.5150214592275,26.0185185185185,15.9090909090909,,61.5150214592275,Moderate
2020-11-14,The Bronx,97.9957081545064,9.62962962962963,40.9090909090909,,97.9957081545064,Moderate
2020-03-11,The Bronx,80.8283261802575,21.5740740740741,25,16.1320754716981,80.8283261802575,Moderate
2020-07-24,The Bronx,76.5364806866953,22.962962962963,21.5909090909091,,76.5364806866953,Moderate
2020-08-08,The Bronx,76.5364806866953,18.5185185185185,36.3636363636364,,76.5364806866953,Moderate
